artist_id	id	tx_date	record_date	producer	engineer1	engineer2	studio	url_key
1449	2499	1991-08-04	1991-06-23	Dale Griffin	James Birtwistle	Paul Roberts	Maida Vale 3	p3hj9
1450	2500	1991-11-03	1991-10-29	Mike Robinson	Mike Robinson	James Birwistle	Maida Vale 4	3mzfd
1450	2501	1992-10-23	1992-09-22	Nick Gomm	N.Gomm/J.Leont		Maida Vale 4	m2gb6
1450	2502	1993-03-12	1993-03-02	Mike Robinson	Mr/Ralph Jordan		Maida Vale 4	2njwx
1450	2503	1996-09-21	1996-09-05	Alison Howe	Nick Fountain		Peel Acres	nqf9p
1450	2504	1998-09-23	1998-09-23	Andrew Rogers	Simon Askew		Maida Vale 4	q5bd3
1450	2505	1999-04-01	1999-04-01	Sam Cunninghham			Improv Theatr	58w6m
1450	2506	2000-10-26	2000-10-26	Sam Cunningham	Miti Adhikari		Coal Exchange	8v9x2
1450	2507	NULL	2000-11-10	Simon Askew			Maida Vale 4	v4dpn
1450	2508	2001-09-06	NULL	Sam Cunningham	Miti Adhikhari		Reading Festival	4c63q
1452	2509	1998-01-08	1997-12-09	Adam Askew	Lisa Softley		Maida Vale 4	crxm5
1452	2510	1998-06-30	1998-06-20	Andrew Rogers	Simon Askew		Queen Ellizabeth Hall, London	rhp28
1452	2511	2003-10-16	2003-10-01	Ed Handley, Andy Turn			Artist's own studio	hz3nv
1452	2512	NULL	NULL				Artist's own studio	zgmq4
1453	2513	1981-12-02	1981-11-23	Tony Wilson	Dave Dade		Maida Vale 4	gfn8r
1454	2514	1972-02-01	1972-01-24	John Walters	Bob Conduct	Nick Gomm	Playhouse Theatre, Northumberland Avenue	jbqvh
1454	2515	1972-06-06	1972-04-24	Bob Conduct?	John Walters	Pete Dauncey	Studio T1, Transcription Service, Kensington House	fw54z
1454	2516	1972-11-30	1972-11-27	Bernie Andrews	Unknown		Langham 1	b98cg
1455	2517	1988-03-02	1988-02-16	Dale Griffin	Martin Colley		Maida Vale 4	wdvrj
1455	2518	1991-01-27	1991-01-06	Dale Griffin	Mike Engles	Fred Kay	Maida Vale 3	964hf
1456	2519	1972-08-08	1972-07-24	John Walters	Unknown		Playhouse Theatre, Northumberland Avenue	dxczb
1456	2520	1973-03-12	1973-02-28	Pete Ritzema	Unknown		Langham 1	6prgw
1456	2521	1973-11-06	1973-10-15	John Walters	Unknown		Studio T1, Transcription Service, Kensington House	x3hj9
1457	2522	1994-09-16	1994-07-14	Nick Gomm	Paul Allen		Maida Vale 4	pmzfd
1458	2523	1982-01-28	1982-01-13	Kevin Howlett	Nick Gomm		Maida Vale 4	32gb6
1458	2524	1983-06-23	1983-06-15	Roger Pusey	Nick Gomm		Maida Vale 4	mnjwx
1458	2525	1984-01-18	1984-01-11	Roger Pusey	Nick Gomm		Maida Vale 4	2qf9p
1459	2526	1989-05-25	1989-04-30	Dale Griffin	Mike Engles		Maida Vale 3	n5bd3
1460	2527	1998-06-02	1998-04-26	Mike Engles	Simon Askew		Maida Vale 4	q8w6m
1460	2528	1998-06-30	1998-06-20	Andrew Rogers	Simon Askew		Queen Ellizabeth Hall, London	5v9x2
1460	2529	NULL	1999-09-01	James Birtwistle			Maida Vale 4	84dpn
1460	2530	2000-05-23	2000-05-23	Andy Rogers			Birmingham	vc63q
1460	2531	NULL	2000-05-24	Andy Rogers			Birmingham	4rxm5
1461	2532	1976-09-14	1976-08-31	Tony Wilson	Mike Robinson		Maida Vale 4	chp28
1461	2533	1977-02-28	1977-01-24	Tony Wilson	Dave Dade		Maida Vale 4	rz3nv
1462	2534	NULL	2000-02-23	James Birtwistle	Paul Noble		Maida Vale 4	hgmq4
1463	2535	1994-05-14	1994-04-17	Mike Engles	Chris Mclean		Maida Vale 3	zj25c
1465	2536	1979-07-30	1979-07-23	Tony Wilson	Dave Dade		Maida Vale 4	gbqvh
1466	2537	1997-07-31	1997-07-08	Mike Robinson	Kevin Rumble		Maida Vale 4	jw54z
1467	2538	1992-11-13	1992-10-06	Miti Admikari	P.Long/Miti		Maida Vale 4	f98cg
1467	2539	1993-07-02	1993-05-26	Ted De Bono	Ted/J Leong		Maida Vale 4	bdvrj
1468	2540	NULL	2004-09-23	Jamie Hart	Sara Carter		Maida Vale 4	w64hf
1469	2541	1998-02-10	1998-01-18	Mike Engles	Kevin Rumble		Maida Vale 4	9xczb
1470	2542	1992-09-25	1992-09-11	James Birtwistle	James Birtwistle	Kevin Rumble	Maida Vale 4	dprgw
1470	2543	1995-05-06	1995-04-02	Mike Robinson	Paul Long		Maida Vale 4	63hj9
1471	2544	1981-07-25	1981-07-15	Chris Lycett	Nick Gomm		Maida Vale 4	xmzfd
1472	2545	NULL	1999-09-07	Mike Robinson	Jerry Smith		Maida Vale 5	p2gb6
1472	2546	1997-07-15	NULL				Artist's own studio	3njwx
1473	2547	1986-06-30	1986-06-17	Dale Griffin	Ted De Bono	Miti Adhikari	Maida Vale 4	mqf9p
1473	2548	1987-07-06	1987-06-14	Dale Griffin	Mike Engles	Fred Kay	Unknown	25bd3
1475	2549	1982-07-27	1982-06-28	Tony Wilson	Dave Dade		Maida Vale 4	n8w6m
1476	2550	NULL	2000-08-13	Mike Engles	Ralph Jordan		Maida Vale 4	qv9x2
1477	2551	1984-01-11	1984-01-04	Roger Pusey	Nick Gomm		Maida Vale 4	54dpn
1479	2552	1980-08-27	1980-08-19	Dale Griffin	Mike Robinson		Maida Vale 4	8c63q
1479	2553	1981-03-02	1981-03-16	Phil Stannard	Dave Dade	Martyn Parker	Langham 1	vrxm5
1480	2554	1978-08-29	1978-08-23	Bob Sargeant	Nick Gomm		Maida Vale 4	4hp28
1480	2555	1979-02-07	1979-01-29	Bob Sargeant	Dave Dade		Maida Vale 4	cz3nv
1480	2556	NULL	NULL					rgmq4
1481	2557	NULL	1999-03-07	Mike Engles			Maida Vale 3	hj25c
1481	2558	NULL	2000-07-16	Mike Engles	Guy Worth		Maida Vale 4	zfn8r
1481	2559	2003-05-20	2003-04-03	Louise Kattenhorn	Mike Walter		Maida Vale 4	gw54z
1482	2560	1985-08-28	1985-08-18	Dale Griffin	Unknown		Maida Vale 5	j98cg
1483	2561	NULL	NULL					fdvrj
1484	2562	1987-08-11	1987-08-04	Dale Griffin	Mike Robinson	Mike Engles	Unknown	b64hf
1485	2563	NULL	2001-06-10	Mike Engles	Jaimie Hart		Maida Vale 3	wxczb
1486	2564	2003-09-11	2003-08-07	Simon Askew	Jerry		Maida Vale 4	9prgw
1487	2565	1972-08-04	1972-07-17	John Muir	John White	John Sparrow	Studio T1, Transcription Service, Kensington House	d3hj9
1487	2566	1972-08-15	1972-07-25	Pete Ritzema	John White	John Sparrow	Maida Vale 4	6mzfd
1487	2567	1973-02-15	1973-01-29	Bernie Andrews	Unknown		Langham 1	x2gb6
1487	2568	1975-01-06	1974-12-17	Tony Wilson	Bob Conduct		Maida Vale 4	pnjwx
1487	2569	1975-07-24	1975-07-17	Tony Wilson	Unknown		Maida Vale 4	3qf9p
1488	2570	2003-05-28	2003-04-23	Louise Kattenhorn	Nick Fountain		Maida Vale 3	m5bd3
1489	2571	1985-12-10	1985-12-01	Dale Griffin	Mike Engles		Maida Vale 5	28w6m
1489	2572	1986-05-14	1986-05-06	Dale Griffin	Mike Robinson	James Birtwistle	Maida Vale 4	nv9x2
1491	2573	1978-07-04	1978-06-07	Jeff Griffin	Nick Gomm		Maida Vale 4	q4dpn
1492	2574	1970-01-17	1970-01-13	John Walters	Unknown		Playhouse Theatre, Northumberland Avenue	5c63q
1492	2575	1973-10-18	1973-09-17	Bernie Andrews	Unknown		Langham 1	8rxm5
1493	2576	1974-03-19	1974-03-12	Tony Wilson	Bob Conduct		Langham 1	vhp28
1494	2577	1994-08-20	1994-07-17	Mike Engles	Mark Farrar		Maida Vale 5	4z3nv
1494	2578	1995-09-08	1995-08-25				Reading Festival	cgmq4
1494	2579	1997-04-08	1997-03-16	Mike Engles	Ralph Jordan		Maida Vale 4	rj25c
1495	2580	1989-02-01	1989-01-22	Dale Griffin	Mike Engles		Maida Vale 3	hfn8r
1497	2581	NULL	1996-10-20	Alison Howe	Mike Engles		Maida Vale 4	zbqvh
1498	2582	1990-02-14	1990-01-28	Dale Griffin	Miti Adhikari		Maida Vale 3	g98cg
1498	2583	1991-06-01	1991-04-07	Dale Griffin	Mike Engles	Adam Askew	Maida Vale 3	jdvrj
1499	2584	1995-03-04	1995-01-28				Artist's own studio	f64hf
1500	2585	1994-06-10	1994-05-01	Mike Engles	Tim Durham		Maida Vale 3	bxczb
1502	2586	1981-11-18	1981-11-07	Dale Griffin	Peter Watts		Maida Vale 4	wprgw
1502	2587	1993-03-05	1993-02-07	Mike Engles	M Engles/S Askew		Maida Vale 4	93hj9
1502	2588	1994-07-09	1994-06-26	Gareth Watson			Glastonbury Festival	dmzfd
1502	2589	1994-10-22	1994-09-09	Dave Dade	Kevin Rumble		Maida Vale 4	62gb6
1502	2590	1995-04-21	1995-04-21	Chris Lycett	Miti		Bristol Anson	xnjwx
1502	2591	NULL	2001-08-12	Mike Engles			Maida Vale 4	pqf9p
1502	2592	2001-10-11	2001-10-11	Sam Cunningham	George Thomas		Kings College	35bd3
1502	2593	2001-10-31	2001-10-31	Andy Rogers	Simon Askew		Birm Academy	m8w6m
1503	2594	1978-08-30	1978-08-22	Bob Sargeant	Mike Robinson		Maida Vale 4	2v9x2
1503	2595	1979-05-30	1979-05-22	Trevor Dann	Mike Robinson		Maida Vale 4	n4dpn
1504	2596	NULL	1994-04-10	Mike Engles	Nick Scripps		Maida Vale 3	qc63q
1504	2597	1995-03-03	1995-02-05	Mike Engles	Nick King		Maida Vale 3	5rxm5
1504	2598	1996-08-10	1996-07-13	Mike Engles	Paul Noble		Maida Vale 3	8hp28
1505	2599	1979-07-16	1979-07-10	Unknown	Unknown		Unknown	vz3nv
1506	2600	1993-11-12	1993-10-24	Adam Askew	Paul Allen		Maida Vale 3	4gmq4
1507	2601	1994-11-12	1994-09-27	Tim Durham	Simon Askew		Maida Vale 4	cj25c
1507	2602	1996-06-22	1996-05-28	Adam Askew	Nick Scripps		Maida Vale 4	rfn8r
1508	2603	1990-07-25	NULL					hbqvh
1509	2604	1994-01-28	1993-12-07	James Birtwistle	Ro Kahn		Maida Vale 4	zw54z
1510	2605	NULL	NULL					gdvrj
1511	2606	1979-09-10	1979-08-29	Trevor Dann	Mike Robinson		Maida Vale 4	j64hf
1512	2607	1983-12-01	1983-11-23	Roger Pusey	Ted De Bono		Maida Vale 4	fxczb
1513	2608	NULL	1998-12-08	Mike Robinson			Maida Vale 4	bprgw
1513	2609	NULL	1999-09-12	Mike Engles	Martyn Parker		Maida Vale 4	w3hj9
1513	2610	2001-10-04	2001-08-15	Nick Fountain	Guy Worth		Maida Vale 4	9mzfd
1514	2611	1981-06-16	1981-06-09	Dale Griffin	Mike Robinson		Langham 1	d2gb6
1515	2612	1973-02-15	1973-02-05	Bernie Andrews	John Etchells		Langham 1	6njwx
1515	2613	1973-12-06	1973-12-03	Bernie Andrews	Mike Franks	Nick Griffiths	Langham 1	xqf9p
1515	2614	1977-11-14	1977-10-28	Jeff Griffin	Mike Robinson		Maida Vale 4	p5bd3
1516	2615	NULL	NULL					38w6m
1517	2616	NULL	1998-10-11	Mike Engles	Jon Leong		Maida Vale 3	mv9x2
1517	2617	NULL	1999-07-27	Mike Robinson	Steve Bittlestone		Maida Vale 4	24dpn
1518	2618	1995-10-14	1995-10-08	Mike Engles	Lisa Softley		Maida Vale 3	nc63q
1518	2619	1996-09-01	1996-08-18	Mike Engles	Lisa Softley		Maida Vale 3	qrxm5
1519	2620	1972-05-16	1972-05-02	Unknown	Bob Conduct		Maida Vale 4	5hp28
1519	2621	1972-06-16	1972-05-08	John Muir	John White		Playhouse Theatre, Northumberland Avenue	8z3nv
1520	2622	1995-05-05	1995-04-09	Mike Engles	Julia Carney		Maida Vale 3	vgmq4
1521	2623	1997-10-22	1997-09-21	Dave Dade	George Thomas		Maida Vale 4	4j25c
1522	2624	1976-03-22	1976-03-02	Jeff Griffin	Mike Robinson		Maida Vale 4	cfn8r
1522	2625	1976-09-20	1976-09-09	Tony Wilson	Unknown		Maida Vale 4	rbqvh
1522	2626	1977-04-12	1977-04-04	Tony Wilson	Dave Dade		Maida Vale 4	hw54z
1522	2627	1977-09-14	1977-09-05	Tony Wilson	Dave Dade		Maida Vale 4	z98cg
1522	2628	1978-09-11	1978-08-14	Bob Sargeant	Dave Dade		Maida Vale 4	g64hf
1523	2629	1997-01-05	1996-12-10	Paul Allen	Nick Fountain		Maida Vale 4	jxczb
1524	2630	NULL	1999-09-19	James Birtwistle	Jamie Hart		Maida Vale 4	fprgw
1524	2631	NULL	2000-04-23	Mike Engles	Jerry Smith		Maida Vale 4	b3hj9
1525	2632	1993-08-21	1993-07-20	Mike Robinson	Paul Allen		Maida Vale 4	wmzfd
1526	2633	1980-05-13	1980-05-06	Bob Sargeant	Mike Robinson		Maida Vale 4	92gb6
1527	2634	1977-05-20	1977-05-17	Jeff Griffin	Mike Robinson		Maida Vale 4	dnjwx
1527	2635	1977-11-18	1977-11-07	Tony Wilson	Dave Dade		Maida Vale 4	6qf9p
1527	2636	1978-10-04	1978-09-04	Tony Wilson	Dave Dade		Maida Vale 4	x5bd3
1528	2637	NULL	2000-10-15	Mike Engles			Maida Vale 4	p8w6m
1530	2638	1971-12-15	1971-12-06	Unknown	Unknown		Playhouse Theatre, Northumberland Avenue	3v9x2
1530	2639	1972-05-12	1972-04-24	John Muir	John White		Playhouse Theatre, Northumberland Avenue	m4dpn
1530	2640	1972-10-24	1972-10-03	Unknown	Unknown		Langham 1	2c63q
1530	2641	1974-02-19	1974-02-05	Unknown	Unknown		Langham 1	nrxm5
1530	2642	1975-03-06	1975-02-27	Unknown	Unknown		Maida Vale 4	qhp28
1530	2643	1976-12-06	1976-12-02	Tony Wilson	Unknown		Maida Vale 4	5z3nv
1531	2644	1974-06-18	1974-06-03	John Walters	Bob Conduct	Mike Franks	Langham 1	8gmq4
1532	2645	NULL	NULL					vj25c
1533	2646	1982-04-29	1982-04-14	Chris Lycett	Unknown		Unknown	4fn8r
1534	2647	1991-09-14	1991-08-04	Dale Griffin	Miti Adhikari	James Ross	Maida Vale 3	cbqvh
1535	2648	NULL	2004-02-12	Miti Adhikari	Nick Scripps		Maida Vale 4	rw54z
1536	2649	1983-04-12	1983-04-06	John Sparrow	Unknown		Maida Vale 4	h98cg
1537	2650	2004-06-17	2004-06-17	Louise Kattenhorn	Andy Rogers		Sonar, Barcelona, Spain	zdvrj
1538	2651	NULL	2000-08-01				Artist's own studio	gxczb
1539	2652	1985-07-01	1985-06-25	John Owen Williams	Mike Robinson		Maida Vale 5	jprgw
1540	2653	1980-12-15	1980-12-02	John Sparrow	Mike Robinson		Maida Vale 4	f3hj9
1541	2654	1992-01-04	1991-11-17	Dale Griffin	Miti Adhikari	Paul Allen	Maida Vale 3	bmzfd
1542	2655	1986-04-21	1986-04-13	Dale Griffin	Mike Engles		Maida Vale 5	w2gb6
1543	2656	1983-01-13	1982-12-22	Unknown	Nick Gomm	Andy Meeson	Maida Vale 4	9njwx
1543	2657	1983-11-16	1983-11-05	Dale Griffin	Ted De Bono		Maida Vale 4	dqf9p
1544	2658	1998-02-18	1998-01-25	Mike Engles	Ralph Jordan		Maida Vale 4	65bd3
1545	2659	1991-12-01	1991-10-22	Mike Robinson	Mike Robinson	Andrew Rogers	Maida Vale 4	x8w6m
1546	2660	1978-07-03	1978-06-12	Tony Wilson	Dave Dade		Maida Vale 4	pv9x2
1546	2661	1978-10-10	1978-09-27	Mike Robinson	Nick Gomm		Maida Vale 4	34dpn
1547	2662	2001-10-30	2001-10-30				Medicine Bar	mc63q
1548	2663	NULL	1998-10-25	Mike Robinson			Radio Thea	2rxm5
1549	2664	1993-07-10	1993-07-06	Jonathan Leong	Graham White		Maida Vale 3	nhp28
1550	2665	1987-06-22	1987-06-02	Dale Griffin	Miti Adhikari	Mike Engles	Unknown	qz3nv
1551	2666	1981-08-17	1981-08-08	Dale Griffin	Mike Robinson		Maida Vale 4	5gmq4
1552	2667	1979-05-09	1979-05-02	John Sparrow	Nick Gomm		Maida Vale 4	8j25c
1552	2668	1981-01-06	1980-12-15	Tony Wilson	Dave Dade		Langham 1	vfn8r
1553	2669	1981-03-17	1981-03-10	Dale Griffin	Mike Robinson		Langham 1	4bqvh
1554	2670	1994-08-26	1994-08-26	Miti Adhikari			Reading Festival '94	cw54z
1555	2671	NULL	1999-03-14	Mike Engles	Rupert Flindt		Maida Vale 3	r98cg
1555	2672	NULL	2000-03-01	Mike Engles	Jaimie Hart		Maida Vale 3	hdvrj
1555	2673	2000-10-24	2000-10-24	Sam Cunningham	Mike Walter		Clwb, Cardiff	z64hf
1556	2674	1991-11-23	1991-09-12	Dale Griffin	Nick Gomm	Simon Askew	Maida Vale 5	gprgw
1557	2675	2002-12-11	2002-12-11	Nick Fountain			Maida Vale 4	j3hj9
1558	2676	1992-06-26	1992-05-24	Mike Engles	Mike Engles		Maida Vale 3	fmzfd
1559	2677	1973-01-25	1973-01-01	Bernie Andrews	Unknown		Unknown	b2gb6
1559	2678	1974-02-12	1974-02-04	John Walters	Unknown		Studio T1, Transcription Service, Kensington House	wnjwx
1559	2679	1975-02-24	1975-02-11	Tony Wilson	Unknown		Maida Vale 4	9qf9p
1561	2680	1969-06-04	1969-05-30	Pete Ritzema	Unknown		Studio S2, Sub-Basement, Broadcasting House	d5bd3
1562	2681	2001-10-30	2001-10-30				Medicine Bar	68w6m
1563	2682	1990-02-26	1990-02-04	Dale Griffin	Mike Robinson		Maida Vale 3	xv9x2
1563	2683	1990-09-29	1990-09-16	Dale Griffin	Mike Engles	Fred Kay	Maida Vale 3	p4dpn
1564	2684	1986-04-15	1986-04-08	Dale Griffin	Mike Robinson	Mike Shilling	Maida Vale 4	3c63q
1565	2685	1981-09-21	1981-09-14	Dale Griffin	Anthony Pugh		Maida Vale 4	mrxm5
1565	2686	1982-07-12	1982-06-19	Dale Griffin	Mike Robinson		Maida Vale 4	2hp28
1566	2687	1981-12-14	1981-12-07	Tony Wilson	Dave Dade		Maida Vale 4	nz3nv
1567	2688	NULL	2001-03-11					qgmq4
1569	2689	1987-03-23	1987-03-10	Dale Griffin	Mike Shilling	Mike Robinson	Unknown	5j25c
1569	2690	1987-10-19	1987-10-11	Dale Griffin	Mike Engles	Phil Stannard	Unknown	8fn8r
1569	2691	1989-02-13	1989-01-31	Dale Griffin	Mike Robinson		Maida Vale 4	vbqvh
1569	2692	1990-03-26	1990-03-04	Dale Griffin	Mike Engles		Maida Vale 3	4w54z
1569	2693	1991-01-13	1990-12-11	Mike Robinson	Mike Robinson		Maida Vale 5	c98cg
1570	2694	1993-07-31	1993-06-01	James Birtwistle	Tim Durham		Maida Vale 4	rdvrj
1571	2695	1972-12-19	1972-12-05	John Walters	Unknown		Langham 1	h64hf
1571	2696	1974-09-26	1974-09-10	John Walters	Bob Conduct		Langham 1	zxczb
1572	2697	1973-04-12	1973-03-26	Bernie Andrews	Bob Conduct		Unknown	g3hj9
1572	2698	1974-03-26	1974-03-05	Tony Wilson	Unknown		Langham 1	jmzfd
1572	2699	1975-02-03	1975-01-28	Tony Wilson	Unknown		Maida Vale 4	f2gb6
1573	2700	2001-11-29	2001-11-11	Mike Engles	Ralph Jordan		Maida Vale 4	bnjwx
1574	2701	1978-02-14	1978-02-07	Malcolm Brown	Mike Robinson		Maida Vale 4	wqf9p
1576	2702	1994-07-23	1994-06-03	Ted De Bono	Julia Carney		Maida Vale 5	95bd3
1577	2703	2003-06-10	2003-05-07	Simon Askew	Rupert Flint		Maida Vale 3	d8w6m
1578	2704	1993-07-03	1993-05-29	Mike Engles	M E/George Thomas		Maida Vale 3	6v9x2
1580	2705	1982-08-17	1982-07-31	Dale Griffin	Mike Robinson		Maida Vale 4	x4dpn
1580	2706	1983-01-25	1983-01-17	Tony Wilson	Martin Colley		Unknown	pc63q
1581	2707	1997-03-20	1997-02-23	Mike Engles	Ro Khan		Maida Vale 4	3rxm5
1582	2708	1974-09-19	NULL	Robin Garside	Robin Garside		Ron Geesin Studio	mhp28
1582	2709	1973-03-06	NULL	Robin Garside	Robin Garside		Ron Geesin Studio	2z3nv
1582	2710	1976-02-20	NULL	Robin Garside	Robin Garside		Ron Geesin Studio	ngmq4
1583	2711	1994-01-21	1993-12-14	Mike Robinson	Julia Carney		Maida Vale 4	qj25c
1583	2712	1995-01-14	1994-11-17	Nick Gomm	C J		Maida Vale 4	5fn8r
1584	2713	1973-12-11	1973-11-27	John Walters	Bob Conduct		Langham 1	8bqvh
1584	2714	1974-12-03	1974-11-19	Tony Wilson	Unknown		Maida Vale 4	vw54z
1584	2715	1976-01-15	1976-01-08	Tony Wilson	Unknown		Maida Vale 4	498cg
1585	2716	2002-05-23	2002-05-19	Jamie Hart			Maida Vale 4	cdvrj
1586	2717	1983-09-28	1983-09-21	Roger Pusey	Ted De Bono		Maida Vale 4	r64hf
1587	2718	NULL	1999-05-30	Ted De Bono	Jamie Hart		Maida Vale 3	hxczb
1589	2719	1993-04-17	1993-03-20	Mike Engles	M.E./Adam Askew		Maida Vale 3	zprgw
1590	2720	1973-02-08	1973-02-05	Bernie Andrews	Unknown		Langham 1	gmzfd
1590	2721	NULL	1973-02-25					j2gb6
1591	2722	NULL	NULL					fnjwx
1592	2723	1986-12-03	1986-11-09	Dale Griffin	Mike Engles	Simon Clifford	Unknown	bqf9p
1593	2724	NULL	2000-08-06	Jerry Smith	George Thomas		Maida Vale 4	w5bd3
1594	2725	1972-01-21	1972-01-04	John Muir	John White	Bill Aitken	Studio T1, Transcription Service, Kensington House	98w6m
1594	2726	1972-08-01	1972-02-18	Pete Ritzema	Mike Franks		Maida Vale 4	dv9x2
1594	2727	1972-06-23	1972-05-23	John Muir	Nick Gomm	Bill Aitken	Studio T1, Transcription Service, Kensington House	64dpn
1594	2728	1972-11-09	1972-11-06	Bernie Andrews	Unknown		Langham 1	xc63q
1594	2729	1973-03-08	1973-03-05	Bernie Andrews	Unknown		Langham 1	prxm5
1595	2730	1969-06-08	1969-06-03	John Walters	Unknown		Maida Vale 4	3hp28
1595	2731	1970-01-03	1969-12-15	John Walters	Unknown		Playhouse Theatre, Northumberland Avenue	mz3nv
1595	2732	1974-03-19	1974-03-11	John Walters	Unknown		Studio T1, Transcription Service, Kensington House	2gmq4
1595	2733	1974-12-12	1974-12-05	Tony Wilson	Bill Aitken		Maida Vale 4	nj25c
1595	2734	1975-06-23	1975-06-10	Tony Wilson	Bob Conduct		Maida Vale 4	qfn8r
1595	2735	1977-02-18	1977-02-14	Tony Wilson	Dave Dade		Maida Vale 4	5bqvh
1595	2736	1978-08-21	1978-08-07	Tony Wilson	Dave Dade		Maida Vale 4	8w54z
1596	2737	1993-07-16	1993-06-07	Mike Engles	Mike/Paul Allen		Maida Vale 4	v98cg
1596	2738	1993-11-26	1993-10-26	Mike Robinson	Paul Allen		Maida Vale 4	4dvrj
1597	2739	1982-07-06	1982-05-29	Dale Griffin	Mike Robinson		Maida Vale 4	c64hf
1597	2740	1983-02-08	1983-01-26	Roger Pusey	Martin Colley		Unknown	rxczb
1598	2741	1981-09-28	1981-09-21	Dale Griffin	Harry Parker	Graham Puddifoot	Unknown	hprgw
1599	2742	1994-09-10	1994-08-03	Miti Adhikari	Paul Long		Maida Vale 4	z3hj9
1600	2743	1996-06-09	1996-05-19	Mike Engles	Paul Long		Maida Vale 3	g2gb6
1601	2744	1989-06-26	1989-06-04	Dale Griffin	Mike Engles		Maida Vale 3	jnjwx
1603	2745	1990-10-27	1990-10-11	Peter Watts	Jonathan Leong	Unknown	Maida Vale 3	fqf9p
1604	2746	1995-03-24	1995-03-13				Artist's own studio	b5bd3
1605	2747	1981-12-03	1981-11-25	Roger Pusey	Nick Gomm		Maida Vale 4	w8w6m
1607	2748	NULL	1998-12-20	Mike Engles	Paul Noble		Maida Vale 3	9v9x2
1608	2749	1997-09-02	1997-08-10	Kevin Rumble	Lisa Softley		Maida Vale 4	d4dpn
1609	2750	NULL	2001-07-04	Miti	Nick Fountain		Maida Vale 4	6c63q
1609	2751	2002-08-07	2002-08-07		Nick Fountain		Maida Vale 4	xrxm5
1609	2752	2003-04-16	2003-03-19	Louise Kattenhorn	Ralph Jordan		Maida Vale 4	php28
1609	2753	2003-04-16	2003-04-19					3z3nv
1610	2754	1994-08-05	1994-06-12					mgmq4
1611	2755	1991-12-14	1991-11-07	Dale Griffin	Nick Gomm	Paul Allen	Maida Vale 4	2j25c
1612	2756	1995-01-07	1994-11-27	Tim Durham	Chrissie Boucher		Maida Vale 3	nfn8r
1613	2757	NULL	1998-09-13	Mike Engles	Paul Noble		Maida Vale 3	qbqvh
1613	2758	NULL	1999-11-28	Nick Fountain	Mike Engles		Maida Vale 3	5w54z
1613	2759	NULL	2000-01-09	Mike Engles	Martyn Parker		Maida Vale 3	898cg
1613	2760	NULL	2001-02-11					vdvrj
1613	2761	NULL	2002-03-17	Mike Engles	George Thomas		Maida Vale 4	464hf
1614	2762	1988-12-05	1988-11-27	Dale Griffin	Mike Engles		The Hippodrome, Golders Green, London	cxczb
1615	2763	1993-11-26	1993-10-12	Mike Robinson	Julian Markham		Maida Vale 4	rprgw
1616	2764	1984-07-27	1984-07-18	Roger Pusey	Nick Gomm		Maida Vale 5	h3hj9
1617	2765	1985-02-20	1985-02-10	Dale Griffin	Mike Engles		Maida Vale 5	zmzfd
1618	2766	1996-05-12	1996-04-15	Chris Maclean			Maida Vale 4	gnjwx
1618	2767	1998-03-17	1998-02-17	Mike Robinson	Paul Allen		Maida Vale 4	jqf9p
1619	2768	1981-11-11	1981-11-02	Tony Wilson	Dave Dade		Maida Vale 4	f5bd3
1620	2769	2003-12-17	2003-12-17	Andrew Rogers	George Thomas		Maida Vale	b8w6m
1621	2770	1991-01-06	1990-12-13	Dale Griffin	Nick Gomm	Dave Thomas	Maida Vale 5	wv9x2
1622	2771	1992-10-24	1992-09-20	Mike Engles	R.Flindt/M.Engles		Maida Vale 3	94dpn
1622	2772	1994-08-19	1994-07-10	Mike Engles	Steve Bridges		Maida Vale 3	dc63q
1623	2773	1996-11-30	1996-11-20	Scott Brown				6rxm5
1624	2774	NULL	1999-01-26	Mike Robinson			Maida Vale 4	xhp28
1625	2775	1993-10-16	1993-09-12	Mike Engles	Ralph Jordan		Maida Vale 3	pz3nv
1626	2776	1982-03-25	1982-02-27	Dale Griffin	Mike Robinson		Maida Vale 4	3gmq4
1626	2777	1983-02-01	1983-01-19	Roger Pusey	Nick Gomm		Maida Vale 4	mj25c
1627	2778	1983-02-16	1983-02-09	Roger Pusey	Nick Gomm		Maida Vale 4	2fn8r
1627	2779	1983-11-02	1983-10-24	Tony Wilson	Martin Colley		Maida Vale 4	nbqvh
1628	2780	1978-12-13	1978-12-05	Tony Wilson	Mike Robinson		Maida Vale 4	qw54z
